x,y
508936.2,1500978
509187,1501002
509419.8,1501019
509613.4,1501007
509865.5,1500983
510212.7,1500911
510540.6,1500769
510656.3,1500671
510784,1500564
510975.7,1500389
511215.9,1500177
511361.9,1500061
511557.8,1499908
511733.2,1499772
511819.8,1499710
512033.1,1499567
512202.9,1499498
512521.1,1499366
512786.2,1499243
513025.4,1499136
513125,1499088
513249.3,1499000
513393.3,1498903
513575.2,1498772
513722.3,1498659
513811.2,1498587
513999.3,1498434
514156.4,1498312
514255.9,1498235
514332.8,1498176
514437.8,1498093
514575.2,1498021
514683.5,1497986
514690.1,1497855
514535.5,1497670
514320.2,1497454
514092.2,1497237
513933,1497102
513800,1497019
513568.5,1496932
513396.5,1496934
513065.4,1496967
512739.6,1497078
512660.7,1497091
512485.4,1497121
512233.2,1497209
512019,1497332
511820.8,1497459
511689.8,1497595
511593.4,1497826
511562.9,1498230
511527.2,1498389
511421.1,1498652
511228.3,1498871
510994.5,1499131
510704.5,1499367
510524.9,1499501
510272.6,1499722
510074.5,1499858
509716.4,1500111
509448.1,1500294
509186.3,1500474
509074.8,1500534
508873.5,1500638
508752.2,1500676
508640.8,1500739
,
528240.3,1506504
528745.7,1506275
529158,1506081
529458.8,1505922
529744.6,1505786
529971.8,1505679
530247.8,1505537
530543.2,1505407
530696.9,1505312
530767.2,1505269
531330.4,1505562
531595.4,1505662
531819.2,1505791
532036.5,1505923
532585.8,1506130
533000.9,1506334
533365,1506528
534038.6,1506847
534773.6,1507168
535268.6,1507421
535744.2,1507658
536248,1507829
536510.6,1507970
537123.6,1508188
537639.2,1508314
538057.7,1508492
538618.7,1508655
539065.2,1508820
539598.1,1508988
539971.2,1509061
540452.1,1509187
540812.3,1509260
541153.9,1509341
541324.8,1509383
541530.1,1509433
541937.8,1509480
542242.6,1509503
542586.6,1509554
542898.9,1509631
543377.1,1509659
543784.8,1509684
544392.5,1509705
544761.2,1509737
545473.9,1509725
545868.8,1509722
546383.5,1509686
546914.7,1509653
547534.6,1509556
548013.9,1509451
548499.7,1509281
549198.9,1509066
549390.4,1508972
549509.7,1508920
550013,1508705
550142.9,1508644
550240.3,1508598
550456.8,1508503
550571.6,1508411
550791.6,1508253
550991.8,1508132
551266.8,1507940
551531.3,1507730
551710.1,1507559
551824.8,1507470
552028.7,1507266
552163,1507143
552328.8,1506990
552507.6,1506838
552759.1,1506581
552890.1,1506457
553164.4,1506172
553314,1505985
553461.6,1505819
553675,1505572
553806.3,1505391
554007,1505089
554129.6,1504927
554157.9,1504890
554275.1,1504715
554450.9,1504441
554569.1,1504248
554780.9,1503860
554869.9,1503679
554972.2,1503445
555055.8,1503238
555135.2,1503072
555263.4,1502781
555359.3,1502506
555452.8,1502243
555532.4,1501973
555574.9,1501792
555657.8,1501477
555741.7,1501191
555898.4,1500712
555956.4,1500457
556017.6,1500203
556119.9,1499869
556213.6,1499590
556293.1,1499339
556408.6,1498976
556510.8,1498712
556658.7,1498382
556799,1498093
556994.2,1497760
557201.6,1497483
557444.5,1497268
557875.8,1496982
558197.5,1496792
558443.7,1496605
558727.8,1496320
558954.4,1496098
559161.4,1495918
559407.6,1495686
559525.8,1495557
,
525504,1495060
525337.3,1495087
524964.9,1495159
524671.6,1495247
524401.1,1495331
524160.8,1495416
523906.4,1495520
523667.2,1495630
523398.6,1495797
523215.6,1495924
523059.7,1496044
522883.1,1496240
522745.7,1496404
522639.5,1496506
522477,1496700
522300.6,1496863
522099,1497024
521871.6,1497240
521692.9,1497462
521503.4,1497680
521327,1497892
521205.6,1498066
521105.9,1498238
521057.2,1498435
521162.1,1498463
521238.8,1498372
521306.2,1498264
521399.2,1498134
521623.5,1497891
521876.8,1497589
522052.1,1497460
522183.2,1497385
522348.8,1497350
522476.4,1497322
522629,1497329
522766.5,1497311
523256.7,1497297
523635.2,1497341
523905.7,1497322
524265.1,1497334
524758.4,1497326
525274.6,1497336
525541.8,1497302
525711.9,1497198
525851.4,1497087
526139.4,1496939
526478.3,1496744
526768.4,1496586
527246.9,1496413
527645.2,1496275
528123.8,1496115
528484.1,1496025
528908.4,1495986
529308.6,1496061
529684.1,1496181
530185.9,1496346
530631.7,1496357
530956.4,1496289
531067.9,1496226
531113.5,1496118
531049.6,1496026
530913.6,1495919
530777.2,1495811
530475.6,1495686
530247.2,1495655
529991.9,1495667
529794.9,1495673
529529.7,1495722
529170.5,1495762
528940.9,1495792
528762.4,1495801
528629.4,1495787
528514.8,1495771
528383.8,1495742
528209.8,1495686
527967.4,1495610
527837.6,1495561
527624.4,1495516
527411.2,1495444
527217.7,1495374
526998.1,1495299
526804.5,1495238
526468.1,1495125
526187.9,1495070
525869.7,1495042
525609,1495041
525504,1495060
,
463411.8,1494113
463264.7,1494144
462984.6,1494265
462786.6,1494376
462488.3,1494595
462230,1494815
461950,1495078
461667,1495336
461418.6,1495696
461287.8,1495858
461230.9,1496077
461153.3,1496370
461150.3,1496481
461153.7,1496643
461167,1496745
461179,1496862
461149.9,1496911
461108.9,1497062
461102.6,1497210
461067.2,1497352
461006.8,1497498
460908.6,1497712
460835.4,1497934
460806.5,1498109
460666.5,1498538
460660.1,1498703
460637.9,1498898
460636.8,1499047
460624.2,1499260
460614.7,1499422
460611.6,1499485
460614.9,1499571
460619.5,1499673
460631.6,1499909
460644.1,1500207
460650,1500592
460637.7,1500999
460570.3,1501505
460513.4,1501917
460483.7,1502309
460464.8,1502575
460439.2,1502824
460420.1,1503110
460403,1503263
460394.4,1503338
460388.2,1503501
460408.9,1503556
460387.3,1503637
460342.5,1503952
460342.8,1504123
460342,1504337
460342.4,1504616
460358.1,1504982
460370.1,1505131
460354,1505230
460350.8,1505281
460347.8,1505382
460348.4,1505767
460441,1506187
460514,1506620
460628.3,1507055
460726.4,1507567
460847.2,1508072
460951.6,1508486
461097.3,1509001
461307.2,1509656
461526.1,1510079
461784.1,1510521
462019.4,1510880
462269.8,1511242
462394.3,1511418
462425.7,1511461
462756,1511782
462950,1511994
463216.2,1512252
463413.3,1512405
463836.6,1512735
463903.7,1512777
464166.7,1512942
464478.4,1513092
464748.8,1513154
465141.5,1513269
465344.9,1513339
465523.3,1513376
465674.8,1513435
465752.6,1513433
465808.9,1513439
465923.6,1513449
466087.9,1513476
466152.8,1513487
466321.5,1513478
466556.2,1513457
466788.6,1513439
466989.7,1513405
467199.3,1513316
467362.6,1513224
467534.3,1513094
467665.1,1512951
467793.6,1512786
467917.7,1512644
468032.2,1512501
468176.8,1512332
468256.8,1512218
468343,1512069
468451,1511914
468576.2,1511748
468723.2,1511581
468892.6,1511358
469058.9,1511142
469170.1,1510974
469292.1,1510823
469396.8,1510670
469487.5,1510502
469567.5,1510352
469666.6,1510159
469785.5,1509930
469871.7,1509781
469938.6,1509660
470018.6,1509520
470055.1,1509459
470108,1509371
470204.2,1509235
470300.3,1509107
470408.2,1508968
470510.9,1508823
470603.8,1508677
470699.9,1508531
470817.5,1508362
470913.6,1508210
471006.5,1508076
471118.8,1507953
471220.3,1507842
471357.5,1507715
471432.3,1507664
,
478620.5,1498624
478538.3,1498593
478458.5,1498622
478389.1,1498670
478309.1,1498676
478204.1,1498651
478089.4,1498629
477879.4,1498553
477666.1,1498399
477580.6,1498209
477682.1,1498094
477835.7,1497970
477921.2,1497914
478089.9,1497891
478194.8,1497846
478188.2,1497767
478176.1,1497652
478195.7,1497564
478202.1,1497493
478141.3,1497340
478039.6,1497230
477877.1,1497140
477718.2,1497048
477517.7,1496822
477355.1,1496539
477259.8,1496419
477158.1,1496339
477027.1,1496314
476874.5,1496323
476792.3,1496374
476674.4,1496358
476546.7,1496298
476397.4,1496294
476327.1,1496381
476394.3,1496571
476441.1,1496832
476428.4,1497054
476364.6,1497283
476297.7,1497392
476176.5,1497414
475982.8,1497356
475769.5,1497236
475549.8,1497192
475269.6,1497310
475088.1,1497420
474903,1497490
474744,1497516
474584.8,1497475
474448.6,1497360
474448.4,1497179
474480.6,1497075
474461.1,1496919
474314.8,1496816
474121.2,1496747
473965.1,1496674
473809.2,1496537
473758.3,1496372
473751.6,1496149
473866.2,1496086
473977.7,1496054
474044.7,1496009
474077.1,1495920
474044.4,1495787
473981.5,1495663
473907.8,1495513
473792.9,1495382
473664.2,1495260
473548.3,1495167
473402.1,1495096
473179.2,1495042
472952.7,1494948
472729.7,1494788
472612.8,1494646
472527.1,1494474
472450.1,1494378
472354.8,1494311
472271.5,1494284
472169.7,1494270
472133.1,1494278
472090.8,1494299
472026.9,1494315
471909,1494356
471813.9,1494423
471727.5,1494480
471717.7,1494620
471762.3,1494738
471870.7,1494814
471969,1494840
472118.5,1494849
472255.9,1494938
472331.8,1495052
472338.6,1495205
472328.9,1495310
472297.6,1495386
472237.1,1495462
472153.8,1495542
472039.2,1495660
471905.2,1495797
471780.8,1495867
471672.7,1495902
471577.5,1495902
471472.3,1495864
471357.8,1495823
471259.3,1495826
471157.5,1495845
471064.3,1495813
471001.6,1495752
471004.9,1495679
471058.7,1495571
471109.6,1495505
471125.6,1495438
471119.1,1495387
471074.7,1495291
470982.5,1495181
470908.9,1495108
470838.4,1495050
470759.5,1494996
470695.5,1494910
470629.4,1494821
470575.2,1494771
470470.2,1494707
470380.3,1494697
470298.2,1494726
470186.8,1494751
470090.5,1494758
470004.9,1494748
469919.3,1494710
469852.2,1494643
469781.7,1494554
469712.5,1494447
469632.2,1494342
469448.2,1494300
469307.5,1494322
469155.1,1494358
468999.2,1494389
468858.6,1494440
468734.2,1494460
468632.4,1494431
468566.4,1494361
468525.1,1494278
468474.1,1494157
468423.2,1494081
468326.7,1494030
468221.6,1493948
468168.5,1493852
468168.4,1493764
468209.5,1493671
468253.8,1493637
468311,1493614
468353.3,1493582
468365.2,1493532
468365.2,1493493
468343.4,1493452
468248.1,1493391
468225.4,1493385
468194,1493376
468126.9,1493372
468053.3,1493366
467977.5,1493337
467929.8,1493293
467919.9,1493204
467932.9,1493115
467923.1,1493068
467881.8,1493017
467811.5,1492956
467732.4,1492924
467655.7,1492914
467588.4,1492914
467516,1492909
467494.3,1492892
,
467494.3,1492892
467467.4,1492954
467289.1,1493242
466986.6,1493544
466799.4,1493674
466603.6,1493758
466323.4,1493857
466028.2,1493886
465895.2,1493900
465758.8,1493950
465725.2,1493969
465584.4,1493963
465467.7,1493985
465293.4,1493998
465159.3,1493999
465065,1494001
464967.7,1494008
464916.8,1494009
464861.8,1493990
464681.1,1493991
464289.3,1494022
464005.7,1494029
463777.3,1494052
463538.3,1494086
463507.1,1494093
463411.8,1494113
,
582321,1489747
582405.9,1489911
582493.2,1490080
582664.4,1490366
582806.4,1490616
582961.7,1490832
583212.8,1491148
583338.9,1491320
583536.1,1491604
583694.5,1491821
584135.9,1492251
584285.6,1492443
584459.3,1492637
584741.9,1492918
584946,1493090
585186.7,1493292
585485.7,1493554
585819.1,1493841
586016.8,1493953
586121.6,1494011
586401.5,1494139
586728.8,1494337
586954.5,1494452
587265.7,1494628
587530.4,1494744
587743.3,1494837
587754.1,1494841
587911.9,1494910
588003.8,1494939
588162.7,1494975
588293.5,1495020
588557.4,1495092
588815.8,1495165
589267.9,1495233
589605.2,1495311
590092.2,1495326
590519.6,1495359
590908.1,1495347
591328.2,1495304
591675.6,1495297
592054.6,1495241
592402.2,1495166
592605.9,1495100
592871.2,1495040
592963.4,1494981
593020.9,1494971
593122.8,1494914
593237.1,1495032
593519.7,1495298
593875.5,1495693
594231.4,1496006
594602.5,1496329
594952.2,1496571
595346.4,1496844
595737.2,1497078
596267.5,1497346
596691.1,1497549
597196.9,1497716
597892.9,1497954
598392.2,1498112
598691.8,1498180
599261.9,1498223
599796.4,1498238
600133.9,1498233
600758.4,1498198
600940.4,1498173
601268.3,1498152
601670.1,1498064
602075.1,1498013
602167.1,1497989
602260.3,1497966
602642.6,1497903
603184.4,1497690
603513.8,1497567
603707.9,1497488
603947.4,1497409
604085,1497359
604359.2,1497246
604709.4,1497082
604840.6,1497028
605016.2,1496927
605099.7,1496896
605162.6,1496848
605192,1496826
605246.2,1496795
605376.8,1496884
605640.2,1497058
605964,1497281
606246.8,1497442
606513.7,1497548
606724.1,1497691
606901.1,1497813
607165.4,1497993
607654.8,1498207
608248.6,1498547
608579.3,1498667
609053.6,1498828
609075.3,1498837
609533.3,1499024
610064.9,1499220
610452.8,1499365
610870,1499485
610956.5,1499501
611339.2,1499574
611891.6,1499702
612282.9,1499799
612753.2,1499894
613295.1,1499960
613819.6,1500038
613934.2,1500039
614150.8,1500014
614491.7,1500007
615055.5,1500003
615550.1,1499986
616176.9,1499919
616633.2,1499746
616882.3,1499693
617112.1,1499615
617381.8,1499544
617456.6,1499524
617753.6,1499408
618008.4,1499304
618133.1,1499251
618426.8,1499138
618563.6,1499042
618720.9,1498965
618998.5,1498826
619429.2,1498570
619534.6,1498478
619841.9,1498257
620026.6,1498084
620228.8,1497900
620485.1,1497669
620580.8,1497583
620763.6,1497400
620996.6,1497064
621149,1496887
621166.4,1496868
621359.1,1496607
621529.2,1496328
621547.9,1496286
621658.2,1496046
621690.1,1495960
621950.4,1495592
622011.6,1495437
622052.9,1495408
622152.1,1495272
622232.9,1495114
622335.8,1494860
622444.9,1494676
622509.1,1494593
622608.2,1494469
622753.4,1494194
622817.9,1494053
622891.1,1493896
622933.8,1493803
622955.7,1493752
622992.9,1493689
622975.6,1493678
622918.2,1493667
622864.1,1493650
622759.4,1493598
622661.2,1493540
622520.8,1493470
622393.4,1493407
622234.5,1493352
621910.5,1493200
621712.9,1493104
621690.2,1493098
,
556146.9,1489200
556212.8,1489276
556298.1,1489353
556379.1,1489421
556492.4,1489527
556590.7,1489630
556656.6,1489742
556656.1,1489981
556581.2,1490114
556509.4,1490217
556373.8,1490372
556285.9,1490520
556222.6,1490717
556176.9,1490849
556123.5,1491007
556070.1,1491182
556011.4,1491302
555946.3,1491442
555928.6,1491600
555932.4,1491791
555987.4,1491932
556072.8,1492047
556243.5,1492116
556440.4,1492176
556624.1,1492236
556732.4,1492265
556893.5,1492347
556977.6,1492508
557051.8,1492677
557126.2,1492833
557226.5,1492975
557399.3,1493129
557481.6,1493178
557596.1,1493228
557717.2,1493254
557751.8,1493261
557893.6,1493330
558016.5,1493478
558109.2,1493670
558224.7,1493846
558398.5,1493970
558578.9,1494086
558790.8,1494210
558979.9,1494342
559061.9,1494445
559072.5,1494601
559107.8,1494781
559153.9,1494972
559221.6,1495160
559286.2,1495307
559380.1,1495448
559470.8,1495526
559525.8,1495557
,
321051.9,1489981
321016.2,1489982
321003.1,1489956
320984.4,1489931
320980.8,1489897
320999,1489842
321074.4,1489790
321228.2,1489782
321354.8,1489775
321479,1489732
321555.6,1489696
321618.4,1489679
321657.2,1489682
321702,1489716
321769.6,1489788
321871.7,1489851
321916.2,1489873
321983.4,1489884
322081.8,1489858
322184.7,1489841
322286.4,1489849
322391.9,1489886
322496.7,1489885
322579,1489868
322709.9,1489861
322834.7,1489891
322891.9,1489880
322997,1489858
323113.8,1489853
323210.1,1489842
323308.2,1489816
323403.6,1489802
323480.3,1489782
323515,1489769
323584,1489746
323635.9,1489738
323674.1,1489755
323697.2,1489802
323661.7,1489857
323535.5,1489934
323301.5,1490055
323072.2,1490124
322808.5,1490181
322564,1490225
322341.2,1490237
322178.6,1490233
322002.9,1490203
321837.1,1490170
321667.9,1490114
321505.3,1490081
321370.7,1490051
321221.1,1490021
321134.3,1489983
321079.9,1489978
321051.9,1489981
,
382099.2,1502788
381936.5,1502719
381818.5,1502688
381729.6,1502647
381646.7,1502530
381626.7,1502396
381671.1,1502167
381765.7,1501992
381884,1501849
382012.9,1501670
382146.5,1501502
382270.3,1501360
382410.2,1501195
382453.9,1501054
382456.7,1500924
382457.3,1500851
382430.8,1500708
382386.5,1500512
382325.1,1500283
382258.2,1500121
382203.7,1499990
382104.7,1499879
381977.7,1499823
381859.9,1499846
381774.1,1500008
381723.9,1500186
381587.4,1500409
381437.6,1500521
381275.5,1500563
381170.3,1500554
381053.5,1500544
380983,1500521
380858.5,1500433
380723.6,1500320
380654.6,1500131
380632.6,1500055
380595.2,1499924
380544.3,1499652
380483.5,1499410
380438.9,1499109
380408.3,1498782
380412.2,1498460
380490.7,1498130
380645.6,1497888
380769.1,1497694
380875,1497416
380849.7,1497305
380786.4,1497203
380693.1,1497122
380562.7,1497008
380376.8,1496855
380212.5,1496673
380021.7,1496342
379950.1,1496067
379935,1495836
379974.3,1495670
380072.1,1495502
380231.6,1495387
380243.5,1495358
380305.1,1495328
380427.2,1495274
380597.8,1495234
380764.8,1495263
380876.3,1495279
380952.2,1495305
380972.8,1495327
381030.2,1495364
381116,1495413
381250.8,1495497
381387.2,1495564
381585.6,1495614
381753.2,1495617
381915.4,1495553
382058.7,1495403
382112.2,1495272
382111.5,1495101
382047.7,1494878
381990.5,1494694
381878,1494469
381775.4,1494249
381667.5,1494046
381530,1493850
381449.5,1493735
381392.8,1493659
381298.9,1493488
381241.3,1493397
381211.5,1493292
381128.8,1493152
381042.8,1493089
380972.3,1493050
380938.6,1493025
380892.9,1492965
380851.6,1492911
380682.2,1492812
380604.6,1492653
380569.7,1492576
380538.3,1492547
380429.5,1492471
380292,1492436
380193.3,1492438
380149,1492436
380125.3,1492435
380075.3,1492369
380044.8,1492360
379894.2,1492330
379769.6,1492327
379656.2,1492349
379336.2,1492458
379149.2,1492523
378933.2,1492607
378653.4,1492687
378533.4,1492732
378457.8,1492748
378287.7,1492776
378110.4,1492780
377889.2,1492706
377752.4,1492657
377592.3,1492605
377455.4,1492546
377218.9,1492395
377028.5,1492234
376900.2,1492077
376794.2,1491896
376710.1,1491691
376672.2,1491477
376689.9,1491331
376790.7,1491140
376910.1,1490963
377061.8,1490774
377174.8,1490623
377310.5,1490426
377381.1,1490253
377435.4,1490090
377487.7,1489931
377521.5,1489727
377542.4,1489555
377512.2,1489358
377440,1489200
377350.8,1489093
377228.1,1488976
377099.6,1488863
376952.9,1488765
376747.9,1488675
376426.3,1488646
376334.4,1488685
376210.4,1488728
376098.6,1488736
375953.6,1488721
375824.8,1488735
375678.7,1488759
375577.2,1488800
375557.8,1488801
375457.3,1488859
375364.7,1488920
375244.8,1488998
375079.4,1489079
374956.4,1489137
374753.2,1489219
374578.2,1489287
374368.4,1489346
374215.6,1489310
374036.4,1489216
373908.4,1489131
373786.7,1489078
373665.5,1489054
373534.7,1489061
373411.3,1489091
373296.5,1489117
373233.1,1489188
373192.3,1489249
373161.4,1489358
373171.6,1489443
373214.1,1489513
373290,1489531
373376.6,1489512
373432.7,1489454
373471,1489354
373536.5,1489252
373612,1489191
373705.2,1489187
373813.4,1489206
373912.1,1489233
373992.3,1489270
374078.4,1489342
374117.6,1489415
374127.6,1489502
374087,1489594
373995.6,1489694
373954.5,1489735
373890.8,1489770
373834.8,1489819
373838.1,1489854
373899.1,1489891
373965.3,1489948
374037.3,1490046
374037.8,1490135
374006.6,1490196
373962.5,1490250
373911.7,1490292
373823.2,1490340
373830.1,1490427
373890.7,1490416
373969.3,1490365
374080.5,1490268
374175.6,1490245
374204.2,1490311
374202.2,1490382
374199.4,1490429
374209.6,1490546
374188.3,1490626
374144.4,1490723
374123.1,1490825
374190.3,1490845
374266,1490823
374329.5,1490768
